(1, (204, 205, 200))
(2, (205, 207, 204))
(1, (205, 207, 202))
(2, (194, 193, 189))
(1, (148, 146, 134))
(1, (137, 128, 119))
(1, (102, 87, 82))
(4, (101, 80, 77))
(2, (108, 87, 82))
(3, (111, 87, 85))
(1, (117, 100, 92))
(5, (119, 100, 93))
(1, (122, 103, 96))
(2, (119, 96, 88))
(1, (126, 103, 95))
(1, (119, 96, 88))
(1, (96, 79, 72))
(1, (83, 64, 60))
(2, (78, 65, 59))
(1, (89, 71, 67))
(1, (101, 84, 77))
(2, (99, 80, 76))
(4, (97, 80, 73))
(1, (91, 78, 70))
(1, (79, 70, 63))
(1, (88, 73, 68))
(1, (99, 84, 77))
(4, (102, 87, 84))
(3, (101, 87, 84))
(4, (101, 86, 81))
(1, (106, 87, 81))
(1, (106, 87, 81))
(1, (109, 91, 81))
(1, (113, 96, 88))
(1, (106, 87, 81))
(4, (101, 86, 81))
(3, (102, 87, 82))
(4, (106, 93, 87))
(1, (99, 86, 78))
(1, (110, 95, 90))
(1, (126, 119, 113))
(1, (147, 145, 148))
(1, (166, 171, 175))
(10, (164, 169, 173))
(3, (166, 169, 176))
(2, (170, 171, 175))
(2, (161, 160, 166))
(1, (158, 157, 163))
(1, (80, 81, 76))
(1, (43, 35, 33))
(3, (43, 35, 32))
(1, (44, 34, 32))
(1, (66, 57, 52))
(1, (59, 48, 44))
(2, (38, 35, 30))
(2, (32, 32, 22))
(1, (32, 32, 22))
(1, (32, 32, 24))
(6, (37, 34, 27))
(5, (38, 35, 28))
(1, (43, 35, 32))
(9, (40, 32, 29))
(4, (40, 32, 29))
(1, (46, 35, 31))
(1, (43, 32, 28))
(1, (38, 35, 26))
(1, (45, 37, 26))
(2, (45, 39, 27))
(1, (60, 47, 38))
(2, (61, 51, 42))
(2, (57, 48, 41))
(1, (51, 48, 39))
(1, (54, 50, 38))
(1, (57, 51, 39))
(2, (69, 64, 58))
(1, (71, 64, 54))
(2, (87, 80, 74))
(1, (88, 83, 77))
(1, (74, 69, 63))
(1, (87, 80, 74))
(1, (71, 64, 56))
(1, (77, 65, 53))
(2, (80, 64, 51))
(1, (84, 66, 54))
(1, (89, 71, 59))
(2, (99, 80, 73))
(1, (103, 86, 78))
(2, (104, 87, 77))
(1, (105, 87, 77))
(1, (90, 71, 57))
(1, (84, 64, 55))
(2, (83, 64, 58))
(1, (84, 64, 57))
(1, (132, 112, 105))
(1, (115, 103, 103))
(1, (132, 112, 111))
(1, (172, 147, 153))
(1, (114, 103, 119))
(2, (101, 87, 102))
(2, (128, 113, 120))
(2, (150, 129, 136))
(1, (139, 112, 117))
(2, (135, 112, 118))
(1, (110, 87, 93))
(1, (118, 96, 99))
(1, (146, 127, 131))
(1, (146, 121, 127))
(2, (127, 98, 102))
(2, (110, 84, 87))
(1, (110, 85, 88))
(1, (128, 97, 103))
(1, (116, 87, 89))
(1, (133, 101, 102))
(1, (128, 96, 97))
(1, (112, 80, 81))
(1, (156, 129, 122))
(1, (156, 129, 122))
(1, (141, 113, 110))
(1, (94, 65, 70))
(1, (68, 49, 53))
(1, (66, 49, 57))
(1, (167, 139, 138))
(2, (158, 130, 127))
(1, (159, 131, 128))
(1, (87, 64, 72))
(1, (75, 54, 61))
(1, (144, 114, 116))
(1, (101, 79, 82))
(2, (109, 87, 90))
(1, (127, 101, 100))
(1, (143, 109, 108))
(2, (142, 112, 110))
(1, (147, 113, 112))
(1, (159, 129, 131))
(1, (146, 118, 117))
(1, (154, 120, 118))
(1, (147, 113, 112))
(1, (146, 115, 110))
(2, (148, 114, 115))
(1, (144, 113, 110))
(1, (121, 87, 85))
(1, (148, 113, 107))
(2, (146, 113, 108))
(1, (144, 113, 108))
(1, (92, 65, 70))
(1, (92, 65, 70))
(1, (94, 65, 70))
(1, (116, 87, 89))
(1, (112, 80, 83))
(1, (91, 65, 68))
(2, (86, 64, 66))
(1, (71, 49, 51))
(1, (91, 71, 72))
(1, (96, 70, 71))
(1, (64, 48, 51))
(1, (51, 32, 36))
(1, (53, 37, 38))
(1, (68, 48, 49))
(1, (70, 48, 50))
(1, (58, 32, 33))
(1, (66, 48, 48))
(1, (70, 48, 50))
(1, (83, 64, 66))
(1, (82, 52, 50))
(1, (58, 32, 33))
(1, (70, 48, 50))
(2, (78, 52, 53))
(1, (83, 57, 56))
(1, (94, 65, 61))
(1, (99, 64, 62))
(1, (94, 65, 61))
(1, (76, 49, 42))
(1, (66, 38, 34))
(2, (56, 32, 30))
(1, (56, 32, 32))
(1, (69, 48, 43))
(1, (59, 35, 33))
(1, (59, 35, 31))
(2, (54, 33, 30))
(6, (51, 32, 28))
(1, (72, 38, 37))
(2, (77, 49, 46))
(1, (69, 41, 38))
(1, (57, 32, 28))
(1, (51, 32, 28))
(1, (51, 32, 28))
(4, (50, 32, 30))
(2, (59, 35, 35))
(1, (55, 35, 34))
(1, (50, 32, 28))
(1, (51, 32, 28))
(1, (50, 32, 30))
(1, (41, 23, 21))
(5, (41, 23, 21))
(2, (34, 16, 16))
(2, (36, 22, 21))
(2, (32, 16, 17))
(2, (34, 16, 16))
(2, (28, 16, 16))
(1, (32, 16, 16))
(1, (35, 21, 21))
(6, (35, 17, 15))
(1, (40, 19, 16))
(1, (75, 49, 36))
(1, (116, 80, 66))
(2, (145, 115, 105))
(1, (164, 144, 133))
(1, (175, 160, 153))
(1, (168, 148, 149))
(1, (81, 64, 72))
(1, (46, 35, 43))
(1, (46, 35, 41))
(1, (79, 70, 71))
(1, (82, 70, 72))
(1, (92, 80, 84))
(1, (75, 65, 66))
(1, (81, 65, 75))
(1, (107, 98, 101))
(1, (57, 48, 51))
(2, (42, 35, 42))
(1, (92, 75, 83))
(1, (84, 64, 66))
(1, (79, 54, 57))
(2, (82, 64, 64))
(1, (74, 54, 56))
(1, (88, 68, 70))
(1, (82, 64, 62))
(1, (72, 54, 52))
(1, (62, 42, 44))
(1, (67, 48, 52))
(2, (67, 49, 49))
(2, (68, 48, 49))
(2, (70, 48, 50))
(1, (68, 48, 49))
(1, (83, 65, 65))
(1, (69, 49, 50))
(1, (64, 48, 49))
(2, (50, 36, 35))
(1, (59, 45, 44))
(1, (70, 48, 50))
(2, (67, 49, 47))
(1, (68, 48, 49))
(3, (65, 49, 49))
(3, (48, 32, 33))
(3, (48, 32, 35))
(2, (47, 35, 35))
(3, (50, 34, 35))
(1, (45, 34, 32))
(2, (42, 32, 31))
(1, (48, 32, 33))
(2, (42, 32, 31))
(1, (49, 37, 37))
(1, (47, 35, 35))
(6, (47, 35, 35))
(1, (53, 37, 37))
(1, (53, 39, 38))
(1, (48, 32, 33))
(1, (49, 35, 35))
(1, (49, 35, 35))
(2, (42, 32, 31))
(2, (31, 21, 20))
(1, (42, 32, 33))
(5, (28, 19, 24))
(1, (27, 17, 25))
(3, (28, 19, 22))
(1, (29, 23, 25))
(2, (24, 18, 20))
(2, (23, 17, 19))
(1, (36, 27, 30))
(2, (21, 17, 18))
(1, (46, 37, 38))
(1, (58, 48, 47))
(1, (45, 35, 36))
(1, (60, 50, 51))
(12, (49, 37, 39))
(1, (47, 35, 37))
(1, (47, 35, 37))
(1, (44, 34, 35))
(2, (47, 37, 38))
(1, (47, 35, 37))
(2, (41, 31, 32))
(2, (39, 29, 30))
(1, (35, 23, 25))
(1, (33, 19, 19))
(1, (28, 16, 16))
(1, (5, 1, 0))
(1, (12, 6, 10))
(1, (17, 16, 14))
(2, (26, 17, 18))
(2, (26, 17, 18))
(4, (27, 17, 18))
(6, (33, 23, 24))
(2, (33, 23, 24))
(4, (45, 35, 36))
(1, (42, 32, 33))
(1, (47, 35, 39))
(3, (37, 28, 29))
(1, (42, 32, 33))
(1, (51, 35, 36))
(2, (47, 35, 35))
(2, (40, 32, 30))
(2, (41, 31, 30))
(2, (38, 26, 28))
(1, (33, 23, 24))
(3, (42, 32, 33))
(1, (49, 35, 34))
(4, (47, 35, 35))
(2, (46, 34, 36))
(1, (63, 49, 49))
(1, (62, 42, 44))
(2, (48, 32, 33))
(3, (64, 49, 46))
(2, (65, 49, 49))
(2, (42, 32, 31))
(2, (48, 32, 32))
(3, (40, 26, 26))
(1, (33, 19, 19))
(1, (36, 26, 27))
(1, (45, 35, 33))
(1, (64, 48, 48))
(3, (67, 48, 52))
(1, (68, 54, 54))
(1, (55, 35, 37))
(1, (51, 35, 35))
(5, (40, 26, 26))
(1, (36, 22, 22))
(1, (51, 37, 37))
(1, (51, 35, 38))
(4, (47, 35, 35))
(2, (51, 35, 36))
(1, (75, 61, 61))
(1, (63, 51, 51))
(1, (58, 48, 47))
(2, (58, 48, 47))
(1, (40, 32, 30))
(1, (51, 32, 36))
(1, (57, 37, 39))
(2, (56, 37, 39))
(1, (52, 36, 39))
(2, (64, 48, 48))
(2, (48, 34, 34))
(3, (63, 49, 49))
(2, (65, 49, 50))
(1, (70, 55, 58))
(1, (62, 50, 54))
(1, (64, 49, 54))
(3, (72, 54, 54))
(2, (66, 48, 48))
(1, (48, 32, 32))
(1, (48, 32, 32))
(1, (41, 32, 33))
(1, (42, 32, 33))
(2, (47, 35, 35))
(1, (48, 32, 33))
(2, (51, 35, 36))
(1, (68, 48, 49))
(2, (68, 54, 53))
(1, (79, 65, 62))
(1, (64, 48, 48))
(1, (61, 49, 53))
(2, (64, 48, 51))
(1, (69, 57, 59))
(1, (56, 37, 41))
(1, (64, 48, 51))
(2, (64, 48, 51))
(1, (65, 48, 54))
(1, (80, 64, 65))
(1, (62, 50, 52))
(1, (50, 34, 37))
(1, (41, 35, 37))
(1, (48, 36, 40))
(1, (69, 50, 56))
(1, (64, 48, 49))
(1, (45, 34, 40))
(1, (43, 32, 36))
(2, (49, 35, 35))
(1, (77, 65, 67))
(1, (41, 32, 37))
(1, (47, 36, 40))
(2, (41, 32, 33))
(1, (42, 32, 31))
(1, (47, 35, 35))
(1, (68, 48, 50))
(1, (67, 48, 52))
(1, (63, 51, 51))
(1, (42, 32, 33))
(1, (64, 48, 49))
(1, (43, 32, 30))
(1, (43, 32, 28))
(1, (39, 34, 31))
(1, (209, 157, 136))
(1, (214, 163, 142))
(3, (222, 171, 152))
(1, (212, 161, 142))
(4, (227, 179, 159))
(1, (223, 177, 161))
(1, (233, 185, 171))
(1, (232, 192, 180))
(2, (232, 192, 180))
(2, (231, 192, 177))
(1, (239, 199, 189))
(1, (239, 197, 185))
(1, (237, 195, 183))
(1, (237, 199, 188))
(2, (237, 199, 186))
(5, (237, 203, 193))
(1, (235, 201, 191))
(2, (235, 203, 192))
(1, (236, 208, 196))
(1, (234, 208, 195))
(13, (233, 203, 193))
(22, (233, 205, 194))
(7, (233, 205, 194))
(1, (233, 205, 194))
(1, (233, 205, 194))
(19, (232, 203, 195))
(4, (232, 203, 195))
(4, (234, 201, 194))
(2, (234, 201, 194))
(2, (232, 199, 190))
(1, (229, 199, 191))
(3, (228, 201, 192))
(6, (226, 199, 190))
(2, (221, 193, 182))
(11, (222, 195, 186))
(10, (218, 191, 182))
(11, (218, 189, 181))
(2, (215, 188, 177))
(1, (203, 160, 151))
(1, (200, 160, 148))
(1, (32, 16, 17))
(1, (28, 16, 16))
(1, (35, 32, 27))
(2, (36, 27, 28))
(2, (42, 33, 34))
(3, (25, 16, 19))
(3, (25, 16, 17))
(2, (27, 17, 18))
(3, (21, 17, 18))
(1, (42, 33, 36))
(1, (26, 17, 18))
(1, (37, 26, 30))
(1, (42, 32, 33))
(1, (46, 35, 39))
(1, (44, 35, 38))
(1, (41, 32, 35))
(3, (41, 32, 35))
(1, (41, 32, 33))
(1, (41, 32, 33))
(1, (42, 36, 36))
(1, (41, 35, 35))
(1, (44, 35, 38))
(1, (41, 32, 33))
(2, (43, 37, 39))
(1, (38, 34, 35))
(1, (59, 48, 52))
(1, (37, 35, 36))
(1, (37, 35, 36))
(1, (43, 34, 35))
(1, (45, 34, 38))
(1, (52, 43, 46))
(4, (39, 35, 36))
(2, (40, 34, 36))
(1, (45, 39, 41))
(2, (166, 163, 146))
(1, (177, 179, 165))
(1, (181, 183, 172))
(7, (191, 194, 185))
(1, (190, 195, 188))
(1, (175, 176, 168))
(1, (156, 161, 157))
(1, (170, 176, 176))
(1, (177, 179, 178))
(1, (201, 199, 200))
(1, (199, 201, 200))
(1, (191, 194, 187))
(2, (194, 195, 190))
(2, (192, 189, 182))
(3, (192, 187, 181))
(3, (182, 179, 162))
(1, (165, 160, 118))
(1, (162, 162, 128))
(1, (165, 162, 129))
(1, (173, 176, 155))
(3, (176, 179, 160))
(3, (192, 193, 185))
(2, (205, 201, 198))
(1, (207, 203, 200))
(9, (204, 205, 200))
(6, (193, 192, 187))
(1, (149, 145, 134))
(2, (98, 85, 77))
(3, (102, 87, 80))
(5, (101, 80, 77))
(1, (101, 80, 75))
(2, (107, 87, 80))
(1, (115, 96, 89))
(3, (119, 96, 88))
(1, (131, 101, 91))
(4, (131, 101, 90))
(3, (128, 101, 94))
(1, (116, 96, 85))
(1, (88, 73, 66))
(6, (76, 65, 61))
(2, (79, 68, 64))
(1, (81, 70, 64))
(1, (88, 71, 64))
(1, (100, 83, 76))
(1, (99, 81, 77))
(1, (94, 81, 75))
(1, (92, 81, 75))
(1, (93, 75, 71))
(1, (92, 81, 77))
(4, (95, 84, 80))
(1, (92, 81, 77))
(1, (98, 83, 80))
(3, (100, 80, 81))
(1, (98, 80, 76))
(4, (106, 87, 80))
(1, (117, 100, 92))
(1, (114, 96, 94))
(3, (114, 103, 97))
(1, (114, 101, 95))
(1, (107, 98, 91))
(2, (114, 101, 93))
(1, (123, 103, 94))
(1, (132, 128, 127))
(1, (151, 152, 154))
(2, (158, 161, 166))
(1, (164, 169, 173))
(10, (166, 167, 172))
(2, (164, 169, 173))
(1, (163, 164, 168))
(1, (147, 145, 148))
(2, (57, 64, 57))
(3, (40, 35, 31))
(1, (41, 38, 33))
(4, (59, 48, 44))
(1, (68, 57, 53))
(2, (59, 48, 44))
(4, (42, 32, 30))
(1, (35, 32, 25))
(4, (35, 32, 25))
(1, (34, 29, 25))
(1, (38, 35, 28))
(1, (39, 34, 28))
(1, (35, 32, 25))
(1, (42, 32, 30))
(1, (41, 32, 27))
(6, (35, 32, 25))
(1, (37, 35, 22))
(4, (37, 35, 22))
(1, (43, 35, 24))
(7, (48, 42, 30))
(1, (46, 42, 33))
(1, (44, 39, 33))
(2, (42, 38, 29))
(4, (46, 42, 31))
(4, (50, 48, 36))
(1, (51, 48, 39))
(1, (59, 48, 44))
(1, (55, 51, 40))
(2, (72, 65, 57))
(1, (71, 67, 58))
(2, (55, 50, 46))
(1, (67, 64, 57))
(3, (69, 64, 58))
(3, (59, 48, 42))
(1, (64, 49, 42))
(2, (73, 54, 47))
(1, (78, 68, 58))
(2, (78, 65, 57))
(1, (97, 80, 73))
(1, (103, 86, 76))
(2, (85, 70, 63))
(1, (83, 64, 57))
(1, (106, 87, 80))
(1, (95, 70, 66))
(1, (134, 113, 110))
(1, (101, 71, 73))
(1, (155, 146, 149))
(1, (158, 145, 162))
(1, (141, 128, 138))
(1, (119, 103, 116))
(1, (150, 129, 134))
(1, (150, 129, 128))
(1, (140, 115, 119))
(3, (139, 114, 118))
(3, (123, 103, 104))
(1, (114, 86, 85))
(2, (111, 87, 87))
(1, (101, 80, 87))
(1, (107, 82, 88))
(1, (112, 87, 91))
(1, (90, 65, 68))
(2, (115, 93, 96))
(1, (98, 80, 80))
(1, (102, 80, 82))
(2, (98, 80, 80))
(1, (154, 123, 121))
(1, (141, 112, 108))
(1, (143, 112, 109))
(1, (143, 112, 110))
(1, (95, 65, 67))
(2, (91, 65, 66))
(1, (158, 129, 125))
(1, (158, 129, 125))
(1, (102, 80, 83))
(1, (113, 86, 91))
(1, (157, 127, 127))
(1, (153, 125, 124))
(3, (104, 86, 86))
(1, (106, 86, 85))
(1, (126, 95, 92))
(1, (126, 102, 102))
(1, (133, 100, 93))
(1, (130, 97, 90))
(1, (117, 86, 84))
(1, (134, 99, 93))
(1, (145, 106, 99))
(1, (133, 100, 95))
(1, (128, 96, 97))
(1, (117, 87, 85))
(1, (114, 85, 89))
(1, (120, 86, 85))
(1, (131, 96, 94))
(1, (129, 96, 91))
(1, (128, 97, 92))
(1, (90, 65, 69))
(1, (147, 114, 107))
(1, (131, 96, 90))
(1, (128, 97, 94))
(2, (109, 84, 88))
(1, (114, 85, 89))
(1, (114, 80, 79))
(1, (114, 80, 81))
(1, (117, 87, 87))
(2, (115, 87, 86))
(1, (118, 87, 84))
(1, (146, 111, 107))
(1, (115, 87, 86))
(1, (152, 113, 108))
(1, (137, 104, 95))
(2, (131, 96, 90))
(1, (135, 104, 101))
(1, (143, 112, 109))
(1, (134, 98, 100))
(2, (151, 114, 108))
(1, (152, 113, 108))
(2, (153, 114, 109))
(1, (114, 80, 79))
(1, (112, 80, 83))
(1, (135, 98, 89))
(1, (124, 87, 79))
(1, (156, 115, 109))
(1, (138, 97, 93))
(1, (119, 80, 73))
(1, (132, 88, 77))
(1, (63, 34, 30))
(2, (56, 32, 30))
(2, (62, 34, 33))
(1, (82, 48, 39))
(2, (56, 32, 30))
(1, (66, 33, 28))
(2, (47, 23, 23))
(3, (43, 19, 17))
(2, (40, 16, 16))
(1, (63, 35, 31))
(2, (63, 35, 32))
(1, (51, 32, 26))
(1, (60, 35, 31))
(1, (52, 35, 28))
(1, (51, 32, 28))
(1, (55, 34, 31))
(1, (49, 29, 28))
(1, (41, 23, 21))
(1, (41, 21, 20))
(1, (50, 32, 30))
(1, (38, 23, 18))
(3, (37, 19, 19))
(1, (56, 35, 30))
(1, (56, 32, 28))
(5, (50, 32, 30))
(2, (32, 16, 16))
(2, (28, 16, 16))
(1, (35, 17, 15))
(1, (35, 17, 15))
(2, (31, 17, 14))
(1, (35, 17, 15))
(1, (59, 32, 25))
(1, (95, 65, 54))
(1, (119, 85, 76))
(1, (162, 145, 137))
(2, (154, 129, 122))
(1, (167, 144, 138))
(1, (176, 155, 154))
(1, (78, 65, 72))
(1, (77, 65, 69))
(1, (81, 64, 72))
(1, (87, 65, 78))
(2, (65, 48, 56))
(1, (86, 73, 80))
(1, (103, 86, 96))
(1, (58, 48, 57))
(2, (98, 86, 86))
(1, (97, 87, 86))
(2, (24, 18, 20))
(1, (45, 35, 34))
(1, (41, 32, 33))
(1, (70, 48, 50))
(1, (64, 48, 48))
(2, (66, 48, 48))
(1, (68, 48, 49))
(1, (70, 52, 50))
(1, (85, 64, 63))
(1, (82, 64, 62))
(2, (68, 48, 49))
(1, (82, 57, 61))
(2, (70, 48, 50))
(1, (76, 52, 52))
(1, (70, 48, 50))
(1, (82, 64, 64))
(2, (82, 64, 64))
(1, (64, 52, 52))
(1, (66, 48, 48))
(1, (64, 48, 48))
(1, (66, 48, 46))
(1, (66, 48, 48))
(1, (94, 79, 76))
(2, (47, 35, 37))
(2, (45, 35, 36))
(1, (42, 32, 31))
(2, (46, 34, 34))
(1, (42, 32, 31))
(1, (42, 32, 33))
(3, (46, 36, 37))
(1, (47, 35, 35))
(1, (47, 35, 35))
(1, (42, 32, 33))
(6, (42, 32, 31))
(2, (42, 32, 33))
(13, (42, 32, 31))
(8, (42, 32, 33))
(1, (49, 37, 39))
(1, (43, 33, 34))
(1, (40, 31, 32))
(1, (31, 22, 23))
(2, (34, 23, 29))
(2, (34, 23, 27))
(2, (32, 21, 25))
(2, (36, 27, 30))
(1, (46, 35, 39))
(2, (32, 23, 26))
(1, (46, 36, 37))
(1, (43, 32, 36))
(1, (50, 35, 40))
(3, (65, 49, 52))
(1, (65, 49, 52))
(1, (61, 51, 52))
(1, (61, 51, 52))
(1, (59, 49, 50))
(2, (47, 35, 37))
(2, (49, 34, 37))
(1, (43, 32, 36))
(2, (46, 34, 36))
(3, (42, 32, 33))
(1, (49, 37, 39))
(1, (46, 35, 39))
(1, (48, 32, 33))
(1, (27, 17, 16))
(2, (6, 2, 3))
(3, (9, 7, 10))
(2, (20, 11, 12))
(4, (26, 17, 18))
(1, (30, 22, 20))
(2, (26, 17, 20))
(1, (28, 16, 18))
(1, (28, 16, 18))
(1, (29, 17, 19))
(1, (49, 39, 40))
(3, (42, 32, 31))
(1, (50, 38, 42))
(2, (41, 32, 33))
(2, (46, 34, 36))
(1, (49, 35, 34))
(1, (47, 37, 36))
(1, (40, 32, 30))
(1, (40, 28, 28))
(3, (38, 26, 28))
(1, (36, 26, 27))
(1, (43, 33, 34))
(3, (47, 35, 35))
(2, (49, 35, 35))
(3, (47, 35, 35))
(3, (49, 35, 35))
(2, (48, 32, 32))
(1, (53, 39, 38))
(1, (47, 35, 37))
(1, (45, 35, 34))
(1, (42, 32, 31))
(2, (48, 32, 32))
(1, (38, 26, 30))
(3, (36, 26, 27))
(1, (36, 21, 24))
(1, (47, 35, 37))
(1, (58, 48, 49))
(1, (69, 57, 57))
(1, (62, 50, 50))
(1, (50, 32, 32))
(2, (48, 32, 32))
(4, (39, 23, 24))
(1, (36, 26, 25))
(2, (42, 32, 33))
(1, (51, 32, 36))
(2, (51, 39, 39))
(1, (51, 35, 36))
(2, (67, 55, 57))
(1, (64, 52, 52))
(5, (63, 51, 51))
(1, (50, 38, 40))
(4, (51, 35, 36))
(1, (47, 35, 37))
(1, (48, 32, 33))
(1, (51, 35, 38))
(1, (49, 35, 34))
(1, (65, 49, 49))
(2, (67, 53, 53))
(1, (48, 36, 36))
(1, (51, 39, 39))
(1, (82, 64, 64))
(1, (64, 52, 56))
(2, (63, 51, 55))
(1, (80, 64, 64))
(2, (66, 48, 46))
(1, (82, 64, 62))
(1, (50, 34, 35))
(1, (47, 35, 35))
(3, (51, 35, 35))
(1, (58, 48, 47))
(1, (48, 32, 33))
(4, (53, 37, 38))
(1, (68, 52, 52))
(1, (64, 48, 49))
(1, (64, 48, 49))
(1, (68, 48, 57))
(1, (69, 57, 59))
(1, (61, 49, 53))
(1, (63, 51, 51))
(1, (67, 53, 53))
(2, (66, 54, 54))
(1, (64, 52, 54))
(1, (69, 54, 59))
(2, (64, 48, 49))
(3, (64, 48, 49))
(1, (40, 32, 30))
(1, (28, 18, 17))
(3, (82, 70, 72))
(2, (67, 48, 50))
(1, (64, 48, 48))
(1, (58, 48, 49))
(1, (65, 49, 50))
(2, (81, 65, 65))
(1, (69, 48, 57))
(1, (69, 49, 51))
(1, (69, 54, 57))
(1, (64, 48, 51))
(1, (64, 52, 54))
(1, (69, 53, 54))
(1, (55, 35, 37))
(1, (64, 48, 48))
(1, (70, 48, 50))
(1, (66, 48, 48))
(1, (67, 51, 51))
(1, (66, 48, 48))
(1, (66, 48, 48))
(1, (70, 48, 50))
(3, (56, 36, 37))
(1, (58, 32, 35))
(1, (64, 32, 37))
(2, (212, 161, 144))
(1, (214, 161, 145))
(1, (224, 176, 162))
(1, (230, 181, 164))
(1, (233, 191, 175))
(1, (229, 192, 176))
(1, (229, 192, 174))
(1, (230, 192, 181))
(1, (237, 197, 185))
(1, (239, 203, 189))
(1, (239, 195, 182))
(3, (235, 197, 184))
(2, (237, 201, 189))
(1, (237, 201, 187))
(1, (237, 199, 190))
(1, (238, 201, 192))
(2, (235, 203, 192))
(2, (235, 207, 196))
(1, (235, 208, 199))
(2, (235, 208, 197))
(6, (234, 201, 192))
(1, (236, 203, 196))
(3, (234, 201, 194))
(4, (233, 203, 195))
(6, (232, 203, 195))
(1, (234, 205, 197))
(1, (233, 203, 195))
(2, (230, 201, 193))
(5, (232, 199, 192))
(10, (229, 199, 191))
(1, (226, 199, 190))
(4, (228, 197, 192))
(5, (222, 193, 187))
(13, (218, 189, 181))
(14, (218, 191, 184))
(2, (216, 187, 181))
(1, (200, 160, 148))
(2, (209, 167, 155))
(1, (28, 16, 20))
(1, (30, 21, 26))
(1, (28, 18, 17))
(1, (32, 21, 25))
(1, (24, 18, 20))
(3, (25, 16, 17))
(5, (51, 41, 42))
(1, (33, 23, 24))
(1, (34, 23, 27))
(1, (38, 34, 33))
(1, (41, 35, 35))
(1, (56, 48, 45))
(1, (38, 34, 33))
(1, (41, 35, 35))
(1, (41, 35, 35))
(1, (41, 37, 38))
(2, (41, 35, 37))
(4, (41, 35, 37))
(1, (57, 51, 51))
(1, (41, 35, 35))
(4, (40, 34, 36))
(1, (39, 35, 34))
(1, (58, 48, 49))
(1, (39, 35, 34))
(1, (58, 48, 49))
(1, (58, 48, 49))
(1, (43, 32, 38))
(1, (41, 32, 35))
(1, (57, 51, 53))
(2, (41, 32, 33))
(1, (56, 50, 52))
(1, (55, 49, 51))
(1, (64, 55, 56))
(1, (179, 179, 167))
(2, (181, 183, 169))
(1, (196, 193, 188))
(7, (205, 205, 203))
(2, (196, 200, 203))
(1, (165, 176, 168))
(1, (161, 176, 171))
(1, (192, 192, 190))
(2, (199, 199, 199))
(1, (199, 199, 199))
(5, (203, 205, 202))
(6, (199, 199, 197))
(5, (193, 192, 187))
(1, (192, 192, 182))
(6, (194, 191, 182))
(1, (182, 179, 164))
(2, (182, 179, 162))
(1, (182, 179, 162))
(1, (192, 189, 182))
(1, (182, 184, 171))
(7, (192, 193, 187))
(9, (200, 201, 196))
(1, (205, 205, 203))
(7, (205, 205, 203))
(8, (204, 205, 200))
(2, (195, 192, 187))
(3, (137, 128, 119))
(1, (109, 100, 91))
(1, (100, 87, 81))
(2, (99, 80, 76))
(1, (97, 80, 73))
(1, (104, 87, 80))
(2, (115, 96, 90))
(1, (118, 98, 87))
(3, (131, 101, 91))
(2, (134, 104, 94))
(1, (127, 98, 94))
(2, (107, 87, 78))
(1, (97, 80, 73))
(2, (89, 71, 69))
(2, (79, 68, 64))
(2, (83, 70, 64))
(1, (93, 79, 76))
(1, (94, 79, 74))
(4, (90, 77, 71))
(3, (83, 70, 62))
(4, (83, 70, 62))
(1, (83, 70, 64))
(1, (107, 89, 87))
(1, (117, 99, 97))
(1, (115, 97, 95))
(3, (88, 70, 66))
(2, (80, 65, 60))
(2, (85, 70, 63))
(3, (87, 70, 63))
(1, (105, 86, 79))
(1, (116, 101, 96))
(2, (117, 103, 100))
(2, (115, 102, 96))
(1, (114, 103, 97))
(1, (116, 103, 94))
(3, (122, 103, 96))
(2, (140, 136, 137))
(2, (145, 146, 150))
(1, (166, 171, 177))
(1, (166, 171, 177))
(1, (169, 169, 177))
(6, (164, 169, 173))
(2, (158, 161, 166))
(2, (151, 149, 154))
(1, (65, 70, 64))
(1, (49, 48, 43))
(1, (56, 48, 45))
(1, (57, 48, 43))
(7, (59, 50, 45))
(1, (59, 48, 44))
(1, (35, 32, 27))
(1, (24, 19, 16))
(1, (21, 16, 13))
(1, (20, 21, 15))
(1, (30, 34, 11))
(1, (125, 118, 89))
(1, (35, 32, 25))
(1, (192, 144, 104))
(1, (41, 32, 25))
(1, (54, 50, 39))
(1, (53, 49, 40))
(1, (39, 35, 24))
(2, (47, 39, 26))
(2, (47, 39, 28))
(1, (49, 45, 36))
(1, (48, 45, 36))
(1, (46, 42, 33))
(1, (43, 39, 28))
(2, (46, 39, 31))
(1, (46, 37, 30))
(1, (49, 42, 32))
(1, (47, 38, 29))
(4, (55, 50, 44))
(1, (56, 51, 45))
(2, (55, 47, 44))
(1, (55, 47, 44))
(2, (54, 49, 43))
(1, (57, 48, 41))
(1, (57, 48, 39))
(1, (67, 52, 45))
(1, (81, 64, 57))
(1, (78, 65, 59))
(1, (65, 54, 48))
(3, (87, 70, 63))
(1, (88, 73, 66))
(1, (78, 68, 67))
(1, (99, 84, 87))
(1, (102, 80, 83))
(1, (117, 96, 101))
(2, (113, 96, 104))
(1, (169, 162, 170))
(1, (158, 145, 155))
(1, (143, 128, 135))
(1, (146, 129, 135))
(1, (133, 113, 115))
(1, (149, 129, 130))
(1, (145, 129, 130))
(1, (105, 82, 90))
(1, (105, 86, 90))
(1, (107, 86, 91))
